Ligand SMILES,IC50 (nM),pIC50,activity_class,MolWt,TPSA,HBD,HBA,RotBonds,LogP,is_known_binder
CCOC(=O)Cc1csc(NC(=S)NC(=O)c2ccc(F)cc2)n1, 1960,5.707743928643524,weak,367.4270000000001,80.32000000000001,2.0,6.0,5.0,2.5146000000000006,True
Oc1ccc2c(SCCC(c3ccc(OCF)cc3)=C2c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c1, 22.0,7.657577319177793,strong,523.6450000000004,41.93,1.0,5.0,9.0,6.965600000000007,False
Oc1ccc2C(=C(CSc2c1)c1ccc(F)nc1F)c1ccc(O[C@H]2CCN(CCCF)C2)cc1, 472,6.3260580013659125,weak,498.57000000000033,45.59000000000001,1.0,5.0,7.0,5.942900000000006,False
Oc1ccc2c(C(=O)c3ccc(OCCN4CCCCC4)cc3)c(sc2c1)-c1ccc(C=C)cc1, 7.0,8.154901959985743,strong,483.6330000000002,49.77,1.0,5.0,8.0,7.012600000000006,False
O=C1C=C(C(=O)N1Nc1ccccc1)c1ccccc1, 10900,4.962573502059376,weak,264.28400000000005,49.410000000000004,1.0,3.0,3.0,2.4659000000000004,True
CC(F)(F)CCOc1sc(c2[C@H](O)C(F)(F)Cc12)S(C)(=O)=O, 634000,3.197910742118267,weak,362.36600000000016,63.6,1.0,5.0,5.0,2.8005000000000013,True
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@H](N1CC(F)(F)CO)c1ccc(NC2CN(CCCF)C2)cn1, 6.90,8.161150909262744,strong,488.5580000000003,80.31,3.0,6.0,9.0,3.377200000000002,False
CC(C)CC(=O)c1c(O)c(CC=C(C)C)c2oc(=O)cc(-c3ccccc3)c2c1O, 3710,5.430626090384954,weak,406.47800000000007,87.74,2.0,5.0,6.0,5.608700000000007,True
OC1c2c(CC1(F)F)c(Oc1cccc3[nH]ncc13)ccc2S(=O)(=O)C(F)(F)F, 250,6.6020599913279625,weak,434.34200000000016,92.28,2.0,5.0,3.0,3.873500000000001,True
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@H](N1CC(F)F)c1ccc(OC2CN(CCCF)C2)cn1, 6.70,8.173925197299173,strong,459.51600000000025,57.28000000000001,1.0,5.0,8.0,3.981600000000003,False
CS(=O)(=O)c1sc(c2CC(F)(F)[C@@H](O)c12)-c1ccc(F)cc1, 2400,5.619788758288394,weak,348.367,54.370000000000005,1.0,4.0,2.0,3.182500000000002,True
CN(C)CCOc1ccc(cc1)[C@@H]1Oc2ccccc2C2=C1c1ccc(O)cc1OCC2, 194,6.7121982700697735,weak,429.51600000000025,51.16000000000001,1.0,5.0,5.0,5.1596000000000055,False
CC(F)(F)CCOc1sc(c2[C@H](O)C(F)(F)Cc12)S(C)(=O)=O, 398000,3.400116927926312,weak,362.36600000000016,63.6,1.0,5.0,5.0,2.8005000000000013,True
COc1nc(OCCNCCCF)ccc1[C@H]1N(CC(F)F)[C@H](C)Cc2c1[nH]c1ccccc21, 1.20,8.920818753952375,strong,476.5430000000002,62.410000000000004,2.0,5.0,11.0,4.500600000000003,False
Oc1ccc2cc(ccc2c1N=O)S(O)(=O)=O, 8770,5.05700040663396,weak,253.23499999999999,104.03,2.0,5.0,2.0,2.19,True
CS(=O)(=O)c1sc(c2CC(F)(F)[C@H](O)c12)-c1cc(F)cc(F)c1, 16000,4.795880017344075,weak,366.357,54.370000000000005,1.0,4.0,2.0,3.321600000000002,True
COC[C@](C)(F)CN1[C@H](C)Cc2c(ccc3[nH]ncc23)[C@H]1c1ccc(NC2CN(CCCF)C2)cc1OC, 6.60,8.18045606445813,strong,527.6600000000003,65.65,2.0,6.0,11.0,4.7378000000000045,False
COc1ccc(OCCNCCCF)cc1[C@H]1N(CC2(F)COC2)[C@H](C)Cc2c1[nH]c1ccccc21, 0.280,9.55284196865778,strong,499.6020000000003,58.75000000000001,2.0,5.0,11.0,4.579000000000004,False
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(F)F)c1c(F)ccc(OCCNCCCF)c1F, 1.20,8.920818753952375,strong,481.50900000000024,40.29,2.0,3.0,10.0,5.375200000000005,False
NS(=O)(=O)c1ccc(Oc2cc(F)cc(F)c2)c2CC(F)(F)[C@@H](O)c12, 15.0,7.823908740944319,strong,377.31500000000005,89.62,2.0,4.0,3.0,2.629300000000002,True
CCCCCc1cc(=O)oc2c(C(=O)CC(C)C)c(O)c(CC=C(C)C)c(O)c12, 2760,5.559090917934782,weak,400.51500000000016,87.74000000000001,2.0,5.0,9.0,5.674400000000007,True
COc1ccc(OC)c(c1)S(=O)(=O)ON1C(=O)c2ccccc2C1=O, 8270,5.082494490447453,weak,363.3470000000001,99.20999999999998,0.0,7.0,5.0,1.6203,True
CCCCCCCCCCNCCOc1ccc(cc1)C(=O)c1c(sc2cc(O)ccc12)-c1ccc(O)cc1, 40,7.3979400086720375,strong,545.7450000000002,78.79,3.0,6.0,16.0,8.319600000000007,False
CC(C)N(Cc1ccc2OC(C)(C)C=Cc2c1)S(=O)(=O)c1ccccc1, 2200,5.657577319177793,weak,371.50200000000007,46.61,0.0,3.0,5.0,4.470100000000004,True
CNC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)-c2ccc(O)cc2)cc1, 58,7.236572006437063,strong,417.48600000000005,78.79,3.0,5.0,5.0,5.531000000000005,False
CCCC[C@]12Cc3c(ccc4[nH]ncc34)C1=C(CC)C(=O)CC2, 93,7.031517051446065,strong,308.4250000000001,45.75,1.0,2.0,4.0,4.822100000000004,False
OC(=O)c1cc(ccc1Cl)N=NCc1ccc2OCCOc2c1, 5030,5.298432014944073,weak,332.7430000000001,80.48,1.0,5.0,4.0,4.093300000000003,True
Oc1ccc(cc1)-c1sc2cc(O)ccc2c1Oc1ccc(\C=C\C(=O)NCCC(F)(F)F)cc1, 10.00,8.0,strong,499.5100000000002,78.78999999999999,3.0,5.0,7.0,6.853600000000006,False
NS(=O)(=O)c1ccc(Oc2cc(F)cc(c2)C#N)c2[C@H](F)C(F)(F)[C@@H](O)c12, 280,6.552841968657781,weak,402.325,113.41000000000001,2.0,5.0,3.0,2.8299800000000013,True
COCc1c(Cl)c(Oc2cc(F)cc(Cl)c2)ccc1S(=O)(=O)C(F)F, 4200,5.376750709602099,weak,415.21600000000007,52.6,0.0,4.0,6.0,5.0675000000000034,True
Clc1ccccc1-c1noc(CCCC(=O)NC2CCCC2)n1, 1040,5.982966660701219,weak,333.8190000000001,68.02000000000001,1.0,4.0,6.0,3.7715000000000014,True
COC[C@](C)(F)CN1[C@H](C)Cc2c(ccc3[nH]ncc23)[C@H]1c1ccc(NC2CN(CCCF)C2)cc1OC, 6.60,8.18045606445813,strong,527.6600000000003,65.65,2.0,6.0,11.0,4.7378000000000045,False
CS(=O)(=O)c1ccc(Oc2cc(F)cc(c2)C#N)c2CC(F)(F)[C@@H](O)c12, 12,7.920818753952375,strong,383.3470000000001,87.39,1.0,5.0,3.0,3.1179800000000024,True
CCCCCSCCCN(C)CCCCCC\C(=C(\CC)c1ccc(O)cc1)c1ccc(O)cc1, 10.0,8.0,strong,497.7890000000002,43.7,2.0,4.0,18.0,8.614400000000003,False
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(C)(C)F)c1c(F)cc(OC2CN(CCCF)C2)cc1F, 0.053000,10.275724130399212,strong,503.5840000000003,31.5,1.0,3.0,8.0,5.952800000000006,False
CC1(N(CCc2cc(O)ccc12)c1ccc(Cl)cc1)c1ccc(OCCN2CCCC2)cc1, 3.3,8.481486060122112,strong,463.02100000000036,35.940000000000005,1.0,4.0,6.0,5.846400000000007,False
OC1CCc2c1c(ccc2Oc1cccc2sccc12)S(=O)(=O)CF, 1800,5.7447274948966935,weak,378.4460000000001,63.6,1.0,5.0,4.0,4.373900000000003,True
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc1cc(O)ccc31, 1.2,8.920818753952375,strong,606.7820000000002,57.53,2.0,3.0,14.0,8.682600000000004,False
C[C@H]1CC[C@@H]2OC(C)(C)[C@@H](O)CC=C2[C@@]1(C)CC[C@]1(C)[C@@H](C)CC[C@@H]2OC(C)(C)[C@@]3(O)CC[C@@]12O3, 15000,4.823908740944319,weak,490.72500000000036,68.15,2.0,5.0,3.0,5.909000000000008,True
Cc1c(CCC(=O)N2CCC[C@H]2C(O)=O)c(=O)oc2cc3oc4CCCCc4c3cc12, 512,6.29073003902417,weak,423.4650000000003,100.96000000000001,1.0,5.0,4.0,3.7346200000000023,True
CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1, 4.9,8.309803919971486,strong,312.45300000000003,40.46,2.0,2.0,6.0,5.600940000000007,False
Brc1cccc(c1)[C@H]1C[C@@H](c2ccccc2Br)n2nnnc2N1, 28300,4.548213564475709,weak,435.12300000000005,55.63,1.0,5.0,2.0,4.344400000000002,True
Fc1cc(Cl)cc(Oc2ccc(c(CNCc3ccccc3)c2Br)S(=O)(=O)C(F)(F)F)c1, 1600,5.795880017344075,weak,552.7710000000002,55.4,1.0,4.0,7.0,6.617200000000005,True
CCC(=C(c1ccc(O)cc1)c1ccc(\C=C\C(=O)NCCCCNC(=O)CCCCCCCn2c(=S)[nH]c3ccccc3c2=O)cc1)c1ccccc1, 21,7.6777807052660805,strong,742.9860000000004,116.22,4.0,6.0,19.0,9.200390000000002,False
CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccc(O)cc1, 10.0,8.0,strong,332.399,60.69,3.0,3.0,4.0,5.172500000000006,False
C[C@@H]1Cc2c([nH]c3ccc(F)cc23)[C@H](N1CC(F)(F)CO)c1c(F)ccc(OCCNCCCF)c1F, 0.079,10.102372908709558,strong,529.5250000000003,60.52000000000001,3.0,4.0,11.0,4.876800000000003,False
CC(COc1sc(c2[C@H](O)C(F)(F)Cc12)S(C)(=O)=O)C(F)(F)F, 102000,3.9913998282380825,weak,380.356,63.6,1.0,5.0,4.0,2.9536000000000016,True
Cc1cc(ccc1Oc1cc(F)cc(Cl)c1)S(=O)(=O)C(F)F, 370,6.431798275933005,weak,350.745,43.370000000000005,0.0,3.0,4.0,4.576120000000002,True
CC1=C(CCC2=C(C)C(=O)C(O)=C3C(C)(C)C(=O)CC[C@]23C)[C@]2(C)CCC(=O)C(C)(C)O[C@H]2CC1, 20000,4.698970004336019,weak,482.66100000000046,80.67,1.0,5.0,3.0,6.516600000000007,True
CS(=O)(=O)c1ccc(Oc2cncc(Br)c2)c2[C@@H](F)[C@@H](F)[C@@H](O)c12, 32.0,7.494850021680094,strong,420.23100000000005,76.49000000000001,1.0,5.0,3.0,3.435600000000002,True
COc1cc(NC2CN(CCCF)C2)ccc1[C@@]1(C)N(CC(F)F)[C@H](C)Cc2c1ccc1[nH]ncc21, 1.60,8.795880017344075,strong,501.59700000000015,56.42,2.0,5.0,9.0,4.802400000000004,False
COc1ccc(c(C)c1)C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2OCC1, 56.0,7.251811972993799,strong,503.6140000000003,51.16000000000001,1.0,5.0,8.0,6.263520000000007,False
COc1ccc(cc1O)C(=O)[C@@H](C)Oc1ccc(cc1OC)[C@H]1O[C@@H]([C@H](C)[C@H]1C)c1ccc(O[C@H](C)C(=O)c2ccc(OC)c(O)c2)c(OC)c1, 2110,5.675717544702307,weak,700.7810000000002,139.21,2.0,11.0,14.0,7.517400000000009,True
Oc1ccc2C(=O)N(C(=O)c2c1)c1ccc(O)cc1[N+]([O-])=O, 21,7.6777807052660805,strong,300.22600000000006,120.98000000000002,2.0,6.0,2.0,1.8066,False
CN(C)Cc1c(ccc(Oc2cc(F)cc(Cl)c2)c1C#N)S(=O)(=O)C(F)F, 17000,4.769551078621726,weak,418.82400000000007,70.4,0.0,5.0,6.0,4.200980000000004,True
Oc1ccc(cc1)C(c1ccc(O)cc1)(C(F)(F)F)C(F)(F)F, 40,7.3979400086720375,strong,336.231,40.46,2.0,2.0,2.0,4.5085000000000015,False
Oc1ccc2C(=C(CSc2c1)c1ccc2OC(F)(F)Oc2c1)c1ccc(O[C@H]2CCN(CCCF)C2)cc1, 5.00,8.301029995663981,strong,541.5910000000003,51.160000000000004,1.0,6.0,7.0,6.591200000000006,False
COc1nc(OCCN2CC(CF)C2)ccc1[C@H]1N(CC2(F)CC2)[C@H](C)Cc2c1ccc1[nH]ncc21, 4.90,8.309803919971486,strong,497.5900000000003,66.51,1.0,6.0,9.0,4.084700000000003,False
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(C)(F)F)c1c(F)cc(OCCN2CCCC2)cc1F, 0.900,9.045757490560675,strong,489.55700000000036,31.5,1.0,3.0,7.0,5.911900000000006,False
CC1CC(C)(C)CC(C1)(c1ccc(O)cc1)c1ccc(O)cc1, 450,6.346787486224656,weak,310.43700000000007,40.46,2.0,2.0,2.0,5.230100000000006,False
OCc1ccc(o1)-c1nc(-c2cc(cc(c2)C(F)(F)F)C(F)(F)F)c2ccccn12, 25000,4.6020599913279625,weak,426.31600000000003,50.67,1.0,4.0,3.0,5.791200000000003,True
O[C@@H]1[C@H](F)Cc2c1c(ccc2Oc1cc(F)cc(c1)C#N)S(=O)(CF)=NC#N, 135,6.8696662315049934,weak,407.3730000000001,106.47,1.0,6.0,4.0,3.6522600000000036,True
CCCc1ccc(cc1)S(=O)(=O)N1CCc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1, 29,7.5376020021010435,strong,520.6950000000004,70.08,1.0,5.0,9.0,5.155700000000005,False
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(C)(F)F)c1c(F)cc(OCCN2CCCCCC2)cc1F, 0.900,9.045757490560675,strong,517.6110000000004,31.5,1.0,3.0,7.0,6.692100000000007,False
CC1=C2c3ccc(O)cc3CC2(CCC1=O)c1ccccc1, 481,6.317854923626168,weak,290.3619999999999,37.3,1.0,2.0,1.0,4.022700000000002,False
CCOc1ccc(c(F)n1)C1=C(c2ccc(N[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2CCC1, 7.00,8.154901959985743,strong,519.6360000000003,57.620000000000005,2.0,5.0,9.0,6.466200000000007,False
CN(C)CCOc1ccc(cc1)[C@H]1Oc2ccccc2C2=C1c1ccc(O)cc1OCC2, 134,6.872895201635193,weak,429.51600000000025,51.16000000000001,1.0,5.0,5.0,5.1596000000000055,False
CCN(CC)CCOc1ccc(cc1)[C@@H]1Oc2ccccc2C2=C1c1ccc(O)cc1OCC2, 133,6.876148359032914,weak,457.5700000000003,51.16000000000001,1.0,5.0,7.0,5.939800000000007,False
CS(=O)(=O)c1sc(c2CCC(F)(F)[C@@H](O)c12)-c1ccc(F)cc1, 1800,5.7447274948966935,weak,362.394,54.370000000000005,1.0,4.0,2.0,3.572600000000002,True
COc1ccc(OCCNCCCF)c(F)c1[C@H]1N(CC2(F)CC2)[C@H](C)Cc2c1[nH]c1ccccc21, 1.70,8.769551078621726,strong,501.59300000000025,49.52,2.0,4.0,11.0,5.481700000000005,False
CC(=O)Nc1ccc(Oc2sc(C(=O)c3ccccc3)c(N)c2C#N)cc1, 14200,4.847711655616943,weak,377.42500000000007,105.21000000000001,2.0,6.0,5.0,4.183680000000002,True
CS(=O)(=O)c1ccc(Oc2cc(F)cc(c2)C#N)c2CCC(F)(F)C(O)c12, 3700,5.431798275933005,weak,397.37400000000014,87.39,1.0,5.0,3.0,3.5080800000000028,True
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@H](N1CC(F)(F)F)c1ccc(NC2CN(CCCF)C2)cc1, 0.810,9.09151498112135,strong,475.5340000000002,47.190000000000005,2.0,4.0,7.0,4.916900000000004,False
C[C@@H]1Cc2c([nH]c3ccc(F)cc23)[C@H](N1CC1(F)CC1)c1c(F)cnc(OCCNCCCF)c1F, 1.20,8.920818753952375,strong,508.5350000000003,53.18000000000001,2.0,4.0,10.0,5.146300000000004,False
OC(=O)CCCC(=O)Nc1sc2CCCCCc2c1C#N, 25990,4.585193720498987,weak,306.38700000000006,90.19,2.0,4.0,5.0,3.0820800000000013,True
Oc1cccc(c1)C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2cc(O)ccc2CCC1, 22.0,7.657577319177793,strong,473.5880000000003,52.93000000000001,2.0,4.0,7.0,6.205900000000006,False
O=C(Nc1ccc(NC(=O)c2ccc3OCCOc3c2)cc1)c1ccco1, 7760,5.110138278741812,weak,364.357,89.80000000000001,2.0,5.0,4.0,3.5554000000000023,True
COc1ncc(cc1F)C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2CCC1, 5.00,8.301029995663981,strong,506.59300000000036,54.82000000000001,1.0,5.0,8.0,6.043000000000006,False
OCc1ccc(o1)-c1nc(-c2ccc(cc2)C#N)c2ccccn12, 7400,5.130768280269024,weak,315.332,74.46000000000001,1.0,5.0,3.0,3.6252800000000027,True
Fc1cc(Cl)cc(Oc2ccc(c(C=O)c2Br)S(=O)(=O)C(F)(F)F)c1, 26.0,7.585026652029182,strong,461.61400000000003,60.440000000000005,0.0,4.0,4.0,5.139900000000002,True
OCc1c(Br)c(Oc2cccc(c2)C(F)(F)F)ccc1S(=O)(=O)C(F)F, 1400,5.853871964321762,weak,461.20200000000006,63.6,1.0,4.0,5.0,4.748800000000002,True
CC(C)C1=CC(=O)c2c(ccc3c2C=CCC3(C)C)C1=O, 280,6.552841968657781,weak,280.367,34.14,0.0,2.0,1.0,4.342500000000005,True
O[C@H]1c2c([C@@H](F)C1(F)F)c(Oc1cncc(c1)C#N)ccc2S(=O)(=O)CF, 2182,5.6611452537476765,weak,402.3250000000001,100.28,1.0,6.0,4.0,3.1391800000000023,True
Cc1csc(NC(=O)CCc2c(C)nc3cc(nn3c2C)-c2ccc(Cl)cc2)n1, 344,6.46344155742847,weak,425.9450000000001,72.18,1.0,6.0,5.0,5.002760000000005,True
CC\C(=C(/c1ccc(O)cc1)c1ccc(OCCNCCCCCCNC(=O)CCC2=[N+]3C(C=C2)=CC2=CC=C(C)C2[B-]3(F)F)cc1)c1ccccc1, 30,7.522878745280337,strong,717.7100000000005,73.60000000000001,3.0,4.0,18.0,9.2417,False
CCS(=O)(=O)c1ccc(Oc2cc(F)cc(c2)C#N)c2CC(F)(F)[C@@H](O)c12, 38.0,7.42021640338319,strong,397.3740000000001,87.39,1.0,5.0,4.0,3.5080800000000028,True
CC(F)(F)c1ccc(cc1)C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2CCC1, 5.00,8.301029995663981,strong,521.6230000000004,32.7,1.0,3.0,8.0,7.612000000000008,False
CN=S(=O)(C(F)F)c1ccc(Oc2cc(F)cc(Cl)c2)c(Br)c1, 770,6.113509274827518,weak,428.657,38.66,0.0,3.0,4.0,5.713200000000002,True
FC(F)S(=O)(=O)c1ccc(Oc2cncc(Cl)c2)c2CC(F)(F)C(=O)c12, 380,6.42021640338319,weak,409.74400000000014,73.33000000000001,0.0,5.0,4.0,3.8977000000000013,True
CCOC(=O)CNC(=O)CSc1nnc(NC(=O)c2ccc(C)cc2)s1, 9660,5.015022873584506,weak,394.4780000000001,110.28,2.0,8.0,8.0,1.87022,True
CS(=O)(=NC#N)c1ccc(Oc2cc(F)cc(c2)C#N)c2C[C@@H](F)[C@@H](O)c12, 63.0,7.200659450546418,strong,389.3830000000001,106.47000000000001,1.0,6.0,3.0,3.355060000000002,True
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(F)(F)CO)c1c(F)cnc(OCCNCCCF)c1C, 0.045,10.346787486224656,strong,508.56000000000034,73.41000000000001,3.0,5.0,11.0,4.302020000000003,False
Cc1nnnn1\C(=C/c1ccccc1)C(=O)OCC(=O)Nc1ccc(Cl)cc1F, 8160,5.088309841246139,weak,415.812,99.0,1.0,7.0,6.0,2.9540200000000008,True
COc1ccc(cc1OC)S(=O)(=O)N(Cc1ccc2OC(C)(C)C=Cc2c1)C(C)C, 3100,5.508638306165727,weak,431.5540000000002,65.07000000000001,0.0,5.0,7.0,4.487300000000005,True
OC(=O)\C=C\c1ccc(cc1)C1=C(CCOc2cc(F)ccc12)c1ccc(O)cc1, 14,7.853871964321762,strong,402.42100000000005,66.76,2.0,3.0,4.0,5.370700000000005,False
CCOc1ccc(c(F)n1)C1=C(c2ccc(N[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2CCC1, 5.00,8.301029995663981,strong,519.6360000000003,57.620000000000005,2.0,5.0,9.0,6.466200000000007,False
Oc1ccc(C[C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCCC3)cc2)cc1, 14,7.853871964321762,strong,477.62600000000043,62.160000000000004,2.0,6.0,7.0,5.799600000000006,False
Cc1c(Cl)cccc1C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2cc(O)ccc2SCC1, 21.0,7.6777807052660805,strong,524.1010000000002,32.7,1.0,4.0,7.0,7.621620000000007,False
C[C@@H]1Cc2c([nH]c3ccc(F)cc23)[C@H](N1CC1(F)CC1)c1c(F)cnc(OCCNCCCF)c1F, 1.20,8.920818753952375,strong,508.5350000000003,53.18000000000001,2.0,4.0,10.0,5.146300000000004,False
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)Cc1cc(O)ccc31, 5.0,8.301029995663981,strong,606.7820000000002,63.519999999999996,2.0,3.0,14.0,8.682600000000004,False
CCOC(=O)c1ccc(Oc2nc(NC(C)(C)C)nc(n2)N(C)C)cc1, 10400,4.982966660701219,weak,359.43000000000006,89.47,1.0,8.0,6.0,3.1170000000000018,True
Oc1ccc2SCCC(c3ccc(Cl)cc3Cl)=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c2c1, 21.0,7.6777807052660805,strong,544.5190000000005,32.7,1.0,4.0,7.0,7.966600000000008,False
CC(C)C1=CC(=O)c2c3CCCC(C)(C)c3ccc2C1=O, 3360,5.473660722610156,weak,282.383,34.14,0.0,2.0,1.0,4.261900000000004,True
CCCC[C@H](O)c1cc(=O)oc2c(CC(=O)[C@@H](C)CC)c(OC)c(CC=C(C)C)c(OC)c12, 7420,5.129596094720973,weak,458.5950000000003,85.97,1.0,6.0,12.0,5.700200000000006,True
C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c(C)cccc12, 2290,5.640164517660112,weak,278.307,43.370000000000005,0.0,3.0,0.0,3.2910200000000023,True
CC(C)=CCC\C(C)=C/CC\C(C)=C/Cc1c(O)cc(O)cc1-c1cc2ccc(O)cc2o1, 6070,5.2168113089247425,weak,446.58700000000016,73.83,3.0,4.0,9.0,8.178300000000004,True
NS(=O)(=O)c1ccc(Oc2cc(F)cc(c2)C#N)c2C[C@@H](F)[C@@H](O)c12, 73.0,7.136677139879544,strong,366.345,113.41000000000001,2.0,5.0,3.0,2.0646800000000005,True
CC1(C)Cc2c(ccc3[nH]ncc23)[C@H](N1CC(F)(F)F)c1ccc(NC2CN(CCCF)C2)cn1, 0.501187,9.300000202445418,strong,490.54900000000026,60.080000000000005,2.0,5.0,7.0,4.702000000000003,False
CC[C@H]1CN2CCc3cc(O)c(OC)cc3[C@@H]2C[C@@H]1C[C@@]1(O)NCCc2cc(O)c(OC)cc12, 200,6.698970004336019,weak,468.5940000000003,94.42000000000002,4.0,7.0,5.0,3.4414000000000016,True
CCCCCc1cc(=O)oc2c(C(=O)[C@@H](C)CC)c(O)c(CC=C(C)C)c(O)c12, 3400,5.468521082957745,weak,400.51500000000016,87.74000000000001,2.0,5.0,9.0,5.674400000000007,True
Cc1cc(ccc1Cl)C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2OCC1, 5.00,8.301029995663981,strong,508.03300000000036,41.93000000000001,1.0,4.0,7.0,6.908320000000009,False
FC(F)(F)c1ccc(NC(=O)c2ccc(CN3CCOCC3)cc2)cc1, 280,6.552841968657781,weak,364.36700000000013,41.57000000000001,1.0,3.0,4.0,3.789900000000002,True
C[C@H](COc1sc(c2[C@H](O)C(F)(F)Cc12)S(C)(=O)=O)C(F)(F)F, 271000,3.567030709125594,weak,380.356,63.6,1.0,5.0,4.0,2.9536000000000016,True
CC(O)c1ccc(Nc2cc(F)cc(Cl)c2)c(c1)[N+]([O-])=O, 12700,4.896196279044043,weak,310.71200000000005,75.4,2.0,4.0,4.0,4.184200000000002,True
OC1CCc2c1c(ccc2Oc1cc(F)cc(c1)C#N)S(=O)(=O)C(F)F, 880,6.055517327849832,weak,383.347,87.38999999999999,1.0,5.0,4.0,3.4655800000000028,True
C[C@@]12CCCc3coc(c13)C(=O)c1cc3C(=O)C=C(CO)C(=O)c3cc21, 1500,5.823908740944319,weak,348.3540000000001,84.58000000000001,1.0,5.0,1.0,2.764000000000001,True
Cc1c(Br)c(ccc1Oc1cc(F)cc(c1)C#N)S(=O)(=O)C(F)(F)F, 65.0,7.187086643357144,strong,438.1960000000001,67.16,0.0,4.0,3.0,4.8541000000000025,True
Cc1ccccc1OS(=O)(=O)C1CC2OC1C(=C2c1ccc(O)cc1)c1ccc(\C=C\c2cc(O)cc(O)c2)cc1, 10.0,8.0,strong,568.6470000000003,113.29000000000002,3.0,7.0,7.0,6.141520000000008,False
CC1=C([C@@H](Oc2cc(O)ccc12)c1ccc(OCCN2CCCCC2)cc1)c1ccc(O)cc1, 0.550000,9.259637310505756,strong,457.5700000000003,62.16,2.0,5.0,6.0,6.026900000000007,False
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(C)(F)F)c1c(Cl)cc(OCCN2CC(CF)C2)cc1Cl, 3.20,8.494850021680094,strong,540.4570000000003,31.5,1.0,3.0,8.0,6.7460000000000075,False
CC\C(=C(/c1cc2ccccc2[nH]1)c1ccc(\C=C\C(O)=O)cc1)c1ccccc1, 0.280000,9.55284196865778,strong,393.4860000000001,53.089999999999996,2.0,1.0,6.0,6.634800000000006,False
OC(=O)c1ccc(cc1)N=NCc1ccc2ncccc2c1, 64500,4.1904402853647325,weak,291.31,74.91,1.0,4.0,4.0,4.216900000000002,True
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(F)(F)CO)c1ccnc(OCCNCCCF)c1C, 0.560,9.2518119729938,strong,490.57000000000033,73.41000000000001,3.0,5.0,11.0,4.162920000000003,False
O[C@@H]1Cc2c([C@@H]1O)c(ccc2Oc1cc(F)cc(F)c1)S(=O)(=O)C(F)F, 6600,5.180456064458132,weak,392.326,83.82999999999998,2.0,5.0,4.0,2.703800000000001,True
CCOc1ccc(c(F)c1Cl)C1=C(c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c2ccc(O)cc2SCC1, 133,6.876148359032914,weak,572.1170000000002,41.93000000000001,1.0,5.0,9.0,7.851000000000008,False
C\C=C\c1c(ccc(Oc2cc(F)cc(c2)C#N)c1C#N)S(=O)(=O)C(F)F, 920,6.036212172654444,weak,392.358,90.94999999999999,0.0,5.0,5.0,4.390760000000003,True
COc1ccc(OCCNCCCF)c(C)c1[C@H]1N(CC(F)(F)F)[C@H](C)Cc2c1[nH]c1ccccc21, 0.850,9.070581074285707,strong,507.5720000000002,49.52,2.0,4.0,10.0,5.711220000000005,False
CC(C)C[C@@H](N)c1nnc(SCC(=O)c2ccc(Cl)cc2)o1, 4020,5.39577394691553,weak,339.84800000000007,82.01,1.0,6.0,7.0,3.743900000000002,True
CS(=O)(=O)c1sc(OCC2CC(F)(F)C2)c2CC(F)(F)[C@@H](O)c12, 252000,3.598599459218456,weak,374.37700000000007,63.60000000000001,1.0,5.0,4.0,2.8005000000000018,True
